Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,Peggior Giornata %,Perdite Consecutive Max,Serie Perdente Peggiore,InpPatternMode,InpExitMode,InpAllowLong,InpAllowShort,InpTF,InpTP_R,InpSLMode,InpSLBufferATR,InpAtrSlMult,InpAtrPeriodD1,InpSizeMinATR,InpSizeMaxATR,InpMaxDaysHold,InpMaxSpreadPts,InpEntryWindowBars,InpRiskPercent,InpMagic,InpComment,InpVerbose
6,-917.21,-22.93025,0.41832,-0.81465,-4.89696,11.1565,40,-1.0057,-281,-281.26,0,0,1,0,16385,1.5,0,0.1,1.5,14,0,0,5,0,3,1,772301,LARRY,1
12,455.59,12.65528,1.78638,1.53062,2.49162,2.7680,36,-1.0084,-107,-107.21,0,0,0,1,16385,1.5,0,0.1,1.5,14,0,0,5,0,3,1,772301,LARRY,1
9,-841.89,-21.58692,0.60988,-0.67109,-2.64191,12.3630,39,-1.3852,-546,-546.09,0,1,1,0,16385,1.5,0,0.1,1.5,14,0,0,5,0,3,1,772301,LARRY,1
15,1309.00,37.40000,2.56034,3.14944,3.35642,3.9297,35,-1.3833,-286,-286.13,0,1,0,1,16385,1.5,0,0.1,1.5,14,0,0,5,0,3,1,772301,LARRY,1
18,-440.62,-6.03589,0.78740,-0.42054,-1.25553,10.1432,73,-1.0166,-210,-209.85,0,0,1,1,16385,1.5,0,0.1,1.5,14,0,0,5,0,3,1,772301,LARRY,1
21,433.90,6.77969,1.16253,0.78120,0.71215,5.3666,64,-1.4260,-284,-284.07,0,1,1,1,16385,1.5,0,0.1,1.5,14,0,0,5,0,3,1,772301,LARRY,1
13,250.20,4.38947,1.18578,0.55544,0.79767,4.4228,57,-0.9950,-198,-197.54,1,0,0,1,16385,1.5,0,0.1,1.5,14,0,0,5,0,3,1,772301,LARRY,1
7,199.88,4.07918,1.15230,0.37794,0.64308,5.0732,49,-0.9472,-258,-258.46,1,0,1,0,16385,1.5,0,0.1,1.5,14,0,0,5,0,3,1,772301,LARRY,1
10,894.81,20.80953,1.55856,2.40179,1.97838,3.5153,43,-1.7094,-231,-245.84,1,1,1,0,16385,1.5,0,0.1,1.5,14,0,0,5,0,3,1,772301,LARRY,1
16,343.70,6.60962,1.17668,0.46155,0.63762,7.1358,52,-1.2238,-392,-392.27,1,1,0,1,16385,1.5,0,0.1,1.5,14,0,0,5,0,3,1,772301,LARRY,1
19,234.76,2.47116,1.09833,0.24972,0.44285,8.9437,95,-0.9867,-296,-295.96,1,0,1,1,16385,1.5,0,0.1,1.5,14,0,0,5,0,3,1,772301,LARRY,1
22,1886.73,24.82539,1.72314,4.04409,2.18779,4.1275,76,-1.2434,-348,-347.52,1,1,1,1,16385,1.5,0,0.1,1.5,14,0,0,5,0,3,1,772301,LARRY,1
14,0.00,0.00000,0.00000,0.00000,0.00000,0.0000,0,0.0000,-0,-0.00,2,0,0,1,16385,1.5,0,0.1,1.5,14,0,0,5,0,3,1,772301,LARRY,1
8,0.00,0.00000,0.00000,0.00000,0.00000,0.0000,0,0.0000,-0,-0.00,2,0,1,0,16385,1.5,0,0.1,1.5,14,0,0,5,0,3,1,772301,LARRY,1
11,0.00,0.00000,0.00000,0.00000,0.00000,0.0000,0,0.0000,-0,-0.00,2,1,1,0,16385,1.5,0,0.1,1.5,14,0,0,5,0,3,1,772301,LARRY,1
17,0.00,0.00000,0.00000,0.00000,0.00000,0.0000,0,0.0000,-0,-0.00,2,1,0,1,16385,1.5,0,0.1,1.5,14,0,0,5,0,3,1,772301,LARRY,1
20,0.00,0.00000,0.00000,0.00000,0.00000,0.0000,0,0.0000,-0,-0.00,2,0,1,1,16385,1.5,0,0.1,1.5,14,0,0,5,0,3,1,772301,LARRY,1
23,0.00,0.00000,0.00000,0.00000,0.00000,0.0000,0,0.0000,-0,-0.00,2,1,1,1,16385,1.5,0,0.1,1.5,14,0,0,5,0,3,1,772301,LARRY,1
